URL,Zip code,City,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Terrace area,Garden,Garden area,Surface of the land,Number of facades,Swimming pool,State of the building
https://immovlan.be/en/detail/residence/for-sale/9550/herzele/rbv34485,9550,Herzele,House,residence,395000,for sale,5,350,,0,0,1,35,1,225,,,,0
https://immovlan.be/en/detail/studio/for-sale/3300/tienen/rbv31154,3300,Tienen,Apartment,studio,110000,for sale,1,75,,,,0,,1,,,3,,2
https://immovlan.be/en/detail/residence/for-sale/3550/heusden-zolder/rbv37510,3550,Heusden-Zolder,House,residence,1190000,for sale,4,383,,,,1,,1,,24840,4,,2
https://immovlan.be/en/detail/triplex/for-sale/1080/sint-jans-molenbeek/vbd54430,1080,Sint-Jans-Molenbeek,Apartment,triplex,280000,for sale,3,120,2,0,,0,,0,,,2,0,1
https://immovlan.be/en/detail/residence/for-sale/6830/bouillon/vbd70612,6830,Bouillon,House,residence,550000,for sale,4,101,2,1,,1,130,1,250,490,4,0,2
https://immovlan.be/en/detail/master-house/for-sale/6230/pont-a-celles/vbc28474,6230,Pont-à-Celles,House,master-house,229000,for sale,4,163,3,0,,1,21,1,,616,4,0,1
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd17457,1080,Sint-Jans-Molenbeek,Apartment,apartment,269900,for sale,2,100,,0,,1,45,0,,,2,,1
https://immovlan.be/en/detail/residence/for-sale/3450/geetbets/rbv06198,3450,Geetbets,House,residence,396000,for sale,3,150,,0,,1,,1,183,214,3,,4
https://immovlan.be/en/detail/residence/for-sale/5340/gesves/rbv00179,5340,Gesves,House,residence,259000,for sale,3,60,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/9300/aalst/rbv38558,9300,Aalst,House,residence,450044,for sale,3,132,2,0,,1,15,0,,147,2,0,4
https://immovlan.be/en/detail/apartment/for-sale/2830/willebroek/rbv25404,2830,Willebroek,Apartment,apartment,260000,for sale,1,96,,0,,1,6,0,,,2,,4
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd84700,1050,Elsene,Apartment,apartment,745000,for sale,2,118,,,0,1,17,0,,,2,,2
https://immovlan.be/en/detail/residence/for-sale/1400/nivelles/vbd30880,1400,Nivelles,House,residence,425000,for sale,4,139,,,,0,,0,,156,2,,
https://immovlan.be/en/detail/residence/for-sale/1000/brussels/rbi62517,1000,Brussels,House,residence,2400000,for sale,10,680,,1,,1,15,,,230,3,,2
https://immovlan.be/en/detail/residence/for-sale/5544/agimont/vbd86205,5544,Agimont,House,residence,179000,for sale,3,81,3,,,1,35,1,729,820,3,0,1
https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd88449,1030,Schaarbeek,Apartment,apartment,219000,for sale,1,75,3,0,,1,2,1,,,2,0,1
https://immovlan.be/en/detail/residence/for-sale/1500/halle/vbd86813,1500,Halle,House,residence,350000,for sale,3,144,,0,1,1,,1,,394,3,0,3
https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbv31391,2440,Geel,Apartment,apartment,200000,for sale,2,63,,0,,1,18,1,,,2,,4
https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd81644,1160,Oudergem,Apartment,apartment,440000,for sale,1,74,2,0,,1,15,0,,,,0,4
https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbd83153,6700,Arlon,House,residence,190000,for sale,2,115,,0,,1,,1,,170,2,0,0
https://immovlan.be/en/detail/apartment/for-sale/3650/dilsen-stokkem/rbu62049,3650,Dilsen-Stokkem,Apartment,apartment,272700,for sale,2,95,,,,1,16,1,33,,,,
https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbv37199,2660,Hoboken,Apartment,apartment,299000,for sale,3,112,,,,1,8,0,,,,1,
https://immovlan.be/en/detail/studio/for-sale/1000/brussels/vbd92030,1000,Brussels,Apartment,studio,385000,for sale,0,52,2,0,,1,8,1,,,,0,4
https://immovlan.be/en/detail/residence/for-sale/3680/neeroeteren/rbv35837,3680,Neeroeteren,House,residence,397000,for sale,3,,,0,,1,,1,,513,3,,4
https://immovlan.be/en/detail/residence/for-sale/4821/andrimont/vwd16705,4821,Andrimont,House,residence,248000,for sale,4,1,3,,1,1,,1,,1847,4,,1
https://immovlan.be/en/detail/residence/for-sale/1410/waterloo/vbc98462,1410,Waterloo,House,residence,645000,for sale,4,210,,,,1,,1,,450,3,0,0
https://immovlan.be/en/detail/residence/for-sale/9120/haasdonk/rbv11219,9120,Haasdonk,House,residence,698000,for sale,4,235,,0,,1,,1,,,3,,4
https://immovlan.be/en/detail/mixed-building/for-sale/1190/vorst/vba26697,1190,Vorst,House,mixed-building,475000,for sale,4,,,0,,1,,0,,,2,,0
https://immovlan.be/en/detail/chalet/for-sale/6680/amberloup/vbd07697,6680,Amberloup,Apartment,chalet,230000,for sale,3,181,,0,,1,,1,,3290,,,
https://immovlan.be/en/detail/duplex/for-sale/8620/nieuwpoort/rbu29620,8620,Nieuwpoort,Apartment,duplex,792150,for sale,4,198,,,,1,,1,,,,,4
https://immovlan.be/en/detail/residence/for-sale/3390/tielt/rbv37896,3390,Tielt,House,residence,535000,for sale,3,180,,0,,1,25,1,90,401,4,,4
https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbu66837,8800,Roeselare,House,residence,149000,for sale,3,128,,,,1,,0,,97,2,,
https://immovlan.be/en/detail/mixed-building/for-sale/1120/neder-over-heembeek/vbd74561,1120,Neder-Over-Heembeek,House,mixed-building,570000,for sale,3,200,,0,,1,2,1,30,147,3,0,1
https://immovlan.be/en/detail/duplex/for-sale/1000/brussels/vbd91590,1000,Brussels,Apartment,duplex,420000,for sale,2,165,,0,,1,36,1,,,2,,1
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd29373,1000,Brussels,Apartment,apartment,235000,for sale,2,80,2,0,,0,,0,,,2,0,2
https://immovlan.be/en/detail/residence/for-sale/1120/neder-over-heembeek/vbd93878,1120,Neder-Over-Heembeek,House,residence,399000,for sale,3,135,3,0,,,,1,266,510,2,,0
https://immovlan.be/en/detail/residence/for-sale/1370/pietrain/vbd50077,1370,Piétrain,House,residence,325000,for sale,3,140,,0,,1,,1,,2500,4,,
https://immovlan.be/en/detail/duplex/for-sale/8620/nieuwpoort/rbv24512,8620,Nieuwpoort,Apartment,duplex,525000,for sale,3,121,,,,1,2,0,,,,1,4
https://immovlan.be/en/detail/residence/for-sale/6200/chatelet/vbd91513,6200,Châtelet,House,residence,230000,for sale,3,150,,0,,1,,1,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd93559,1000,Brussels,Apartment,apartment,278000,for sale,1,50,,,,0,,0,,,2,0,1
https://immovlan.be/en/detail/apartment/for-sale/1190/vorst/vbd59609,1190,Vorst,Apartment,apartment,185000,for sale,1,55,,0,,0,,0,,,3,0,1
https://immovlan.be/en/detail/residence/for-sale/4900/spa/vbd64534,4900,Spa,House,residence,238000,for sale,2,89,,0,,1,55,1,650,937,3,,1
https://immovlan.be/en/detail/duplex/for-sale/1400/nivelles/vwd16587,1400,Nivelles,Apartment,duplex,315000,for sale,2,94,,,,,,,,,2,,1
https://immovlan.be/en/detail/apartment/for-sale/1930/zaventem/rbv31042,1930,Zaventem,Apartment,apartment,462500,for sale,3,118,,0,,1,15,0,,,4,,4
https://immovlan.be/en/detail/apartment/for-sale/1210/sint-joost-ten-node/vbd88930,1210,Sint-Joost-ten-Node,Apartment,apartment,195000,for sale,1,27,,,,0,,0,,,,,3
https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbv37173,8300,Knokke-Heist,Apartment,apartment,1745000,for sale,2,105,,0,,1,5,0,,,,,0
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd76096,1080,Sint-Jans-Molenbeek,Apartment,apartment,119000,for sale,1,47,3,0,,0,,0,,,2,0,1
https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbd70464,1050,Elsene,House,residence,870000,for sale,4,280,3,0,,1,12,1,75,160,2,0,0
https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbd88547,1040,Etterbeek,Apartment,apartment,290000,for sale,1,58,,0,,0,,0,,,2,,
https://immovlan.be/en/detail/residence/for-sale/4750/butgenbach/vbd85279,4750,Bütgenbach,House,residence,320000,for sale,2,135,,,0,0,,1,,643,3,,1
https://immovlan.be/en/detail/residence/for-sale/2850/boom/rbv24673,2850,Boom,House,residence,353000,for sale,3,267,,0,,1,,1,,173,2,,1
https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbd47862,1030,Schaarbeek,House,residence,395000,for sale,4,214,,0,0,0,,0,,,,,1
https://immovlan.be/en/detail/residence/for-sale/3680/neeroeteren/rbu85584,3680,Neeroeteren,House,residence,340500,for sale,3,,,,,0,,1,,462,3,,
https://immovlan.be/en/detail/villa/for-sale/1420/braine-l-alleud/vbd89723,1420,Braine-l,House,villa,975000,for sale,4,220,2,0,1,1,25,1,,5156,4,0,2
https://immovlan.be/en/detail/residence/for-sale/7130/bray/vbd92631,7130,Bray,House,residence,179000,for sale,5,225,,0,,0,,1,,610,4,,0
https://immovlan.be/en/detail/residence/for-sale/1460/ittre/vbd91623,1460,Ittre,House,residence,397635,for sale,3,194,,0,,1,,1,,274,2,0,4
https://immovlan.be/en/detail/ground-floor/for-sale/3550/heusden-zolder/rbv01728,3550,Heusden-Zolder,Apartment,ground-floor,475000,for sale,2,208,,,,1,51,1,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vwd16348,1050,Elsene,Apartment,apartment,480000,for sale,2,115,,,,1,14,,,,2,,1
https://immovlan.be/en/detail/residence/for-sale/5070/fosses-la-ville/vbd88288,5070,Fosses-la-Ville,House,residence,650000,for sale,3,362,,0,,0,,1,1004,1004,4,,4
https://immovlan.be/en/detail/apartment/for-sale/3090/overijse/rbv01830,3090,Overijse,Apartment,apartment,205000,for sale,1,50,,0,,0,,0,,,,,3
https://immovlan.be/en/detail/apartment/for-sale/8300/knokke-heist/rbv23775,8300,Knokke-Heist,Apartment,apartment,1000000,for sale,2,90,,1,,1,7,1,38,,,,4
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbd85035,1070,Anderlecht,Apartment,apartment,210000,for sale,3,93,1,0,,1,16,0,,,2,0,0
https://immovlan.be/en/detail/bungalow/for-sale/6940/durbuy/vbd83323,6940,Durbuy,Apartment,bungalow,95000,for sale,2,34,,,,0,,1,,400,,,1
https://immovlan.be/en/detail/residence/for-sale/1400/nivelles/vbd14777,1400,Nivelles,House,residence,299000,for sale,4,140,1,0,,1,37,1,131,225,2,0,1
https://immovlan.be/en/detail/residence/for-sale/6200/chatelineau/vbd89387,6200,Châtelineau,House,residence,150000,for sale,2,134,,0,,1,,1,,140,,,
https://immovlan.be/en/detail/residence/for-sale/8200/sint-andries/rbu05308,8200,Sint-Andries,House,residence,379000,for sale,3,175,,,,1,,1,,418,,,
https://immovlan.be/en/detail/residence/for-sale/4610/beyne-heusay/vbd90995,4610,Beyne-Heusay,House,residence,169000,for sale,2,84,,0,,1,15,0,,90,3,0,0
https://immovlan.be/en/detail/residence/for-sale/5680/doische/vbd88419,5680,Doische,House,residence,348844,for sale,3,179,,,,,,1,,750,3,,4
https://immovlan.be/en/detail/apartment/for-sale/3500/hasselt/rbu99242,3500,Hasselt,Apartment,apartment,270000,for sale,2,89,,0,,1,49,0,,,,,1
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd91015,1080,Sint-Jans-Molenbeek,Apartment,apartment,260000,for sale,2,113,3,0,,1,14,0,,,2,0,1
https://immovlan.be/en/detail/residence/for-sale/3590/diepenbeek/rbv23189,3590,Diepenbeek,House,residence,349500,for sale,5,247,,0,,1,,1,,883,4,,0
https://immovlan.be/en/detail/studio/for-sale/1190/vorst/vbd75202,1190,Vorst,Apartment,studio,232500,for sale,0,52,2,,,0,,,,,2,0,4
https://immovlan.be/en/detail/apartment/for-sale/2800/mechelen/rbv34936,2800,Mechelen,Apartment,apartment,445000,for sale,1,72,,,,1,,1,,,2,,4
https://immovlan.be/en/detail/villa/for-sale/1330/rixensart/vbc86883,1330,Rixensart,House,villa,495000,for sale,4,193,,0,,1,30,1,604,604,4,0,0
https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbv36523,9230,Wetteren,House,residence,249000,for sale,3,169,,,,0,,1,,316,2,,
https://immovlan.be/en/detail/residence/for-sale/1933/sterrebeek/rbv29912,1933,Sterrebeek,House,residence,549000,for sale,3,130,2,,,1,,1,,390,3,,2
https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbv36696,2170,Merksem,Apartment,apartment,179000,for sale,2,85,,0,,1,9,0,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1060/sint-gillis/vbc79921,1060,Sint-Gillis,Apartment,apartment,519000,for sale,3,150,2,1,,1,,,,,2,0,2
https://immovlan.be/en/detail/duplex/for-sale/1070/anderlecht/vbd42242,1070,Anderlecht,Apartment,duplex,215000,for sale,3,86,1,0,,0,,0,,,2,0,0
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd11227,1200,Sint-Lambrechts-Woluwe,Apartment,apartment,235000,for sale,1,71,,0,,1,12,0,,,2,,0
https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbv37472,8800,Roeselare,House,residence,162500,for sale,3,137,,,,1,,1,,207,2,,
https://immovlan.be/en/detail/residence/for-sale/3941/eksel/rbu97367,3941,Eksel,House,residence,549000,for sale,3,399,,0,,1,,1,,590,4,,1
https://immovlan.be/en/detail/apartment/for-sale/8610/handzame/rbu82993,8610,Handzame,Apartment,apartment,284400,for sale,2,106,,,,1,28,0,,,2,,4
https://immovlan.be/en/detail/residence/for-sale/4802/heusy/vbd91682,4802,Heusy,House,residence,325000,for sale,2,189,,0,,1,15,0,,131,3,,
https://immovlan.be/en/detail/studio/for-sale/1150/sint-pieters-woluwe/vbd37931,1150,Sint-Pieters-Woluwe,Apartment,studio,175000,for sale,0,40,,0,,0,,0,,,2,,1
https://immovlan.be/en/detail/penthouse/for-sale/1140/evere/vbd82840,1140,Evere,Apartment,penthouse,435000,for sale,3,107,2,0,,1,22,0,,,2,0,4
https://immovlan.be/en/detail/residence/for-sale/1301/bierges/vbd92564,1301,Bierges,House,residence,945000,for sale,5,258,2,0,,1,100,1,1500,3465,4,1,1
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd39332,1050,Elsene,Apartment,apartment,748000,for sale,3,160,,0,,1,13,0,,,2,,
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd87616,5590,Ciney,House,residence,285000,for sale,2,123,3,0,,1,26,1,350,587,3,0,0
https://immovlan.be/en/detail/ground-floor/for-sale/3740/beverst/rbt43772,3740,Beverst,Apartment,ground-floor,,for sale,2,96,,0,,1,34,0,,,,,
https://immovlan.be/en/detail/residence/for-sale/5580/rochefort/vbd88822,5580,Rochefort,House,residence,89000,for sale,2,,,0,,0,,1,390,,,,0
https://immovlan.be/en/detail/residence/for-sale/1480/tubize/vbd01383,1480,Tubize,House,residence,275000,for sale,4,250,3,0,,1,,1,50,285,3,0,1
https://immovlan.be/en/detail/apartment/for-sale/8380/dudzele/rbv02782,8380,Dudzele,Apartment,apartment,180000,for sale,1,48,,,,0,,0,,,,,
https://immovlan.be/en/detail/residence/for-sale/9900/eeklo/rbv39327,9900,Eeklo,House,residence,269000,for sale,3,158,3,,,1,,1,236,320,2,,0
https://immovlan.be/en/detail/apartment/for-sale/8790/waregem/rbv27312,8790,Waregem,Apartment,apartment,349000,for sale,2,118,3,0,,1,9,0,,,2,0,4
https://immovlan.be/en/detail/mixed-building/for-sale/4100/seraing/vbd90623,4100,Seraing,House,mixed-building,285000,for sale,3,182,3,0,,1,20,1,428,598,3,0,1
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd89276,1000,Brussels,Apartment,apartment,630000,for sale,3,129,2,,,1,19,,,,4,,4
https://immovlan.be/en/detail/mixed-building/for-sale/9500/geraardsbergen/rbv36654,9500,Geraardsbergen,House,mixed-building,425000,for sale,3,170,,0,,1,27,1,320,547,,,1
https://immovlan.be/en/detail/residence/for-sale/6660/houffalize/vbd89302,6660,Houffalize,House,residence,145000,for sale,2,115,,0,,0,,1,,300,2,0,0
https://immovlan.be/en/detail/residence/for-sale/2570/duffel/rbv37944,2570,Duffel,House,residence,330000,for sale,3,120,,,,0,,1,,250,2,,
https://immovlan.be/en/detail/residence/for-sale/8930/rekkem/vbc03756,8930,Rekkem,House,residence,125000,for sale,3,100,,0,,0,,1,,190,,,
https://immovlan.be/en/detail/studio/for-sale/1140/evere/vbd72979,1140,Evere,Apartment,studio,250000,for sale,0,42,2,0,,1,3,1,,,,0,4
https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbc79603,7000,Mons,House,residence,119000,for sale,3,,,0,,,,1,,120,2,0,0
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd72228,1180,Ukkel,Apartment,apartment,285000,for sale,2,80,3,,,1,10,0,,,2,,1
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vwd15967,1000,Brussels,Apartment,apartment,1000000,for sale,3,160,2,,,1,55,,,,2,,2
https://immovlan.be/en/detail/residence/for-sale/5650/yves-gomezee/vbc31527,5650,Yves-Gomezée,House,residence,115000,for sale,4,,,0,,0,,0,,184,2,,0
https://immovlan.be/en/detail/residence/for-sale/6730/tintigny/vbb71611,6730,Tintigny,House,residence,,for sale,4,170,3,0,,1,,1,800,19983,4,0,1
https://immovlan.be/en/detail/residence/for-sale/1080/sint-jans-molenbeek/rbs80139,1080,Sint-Jans-Molenbeek,House,residence,749000,for sale,3,234,,0,,1,25,0,,,2,,4
https://immovlan.be/en/detail/residence/for-sale/1325/chaumont-gistoux/vbd09548,1325,Chaumont-Gistoux,House,residence,540000,for sale,3,144,1,0,,1,,1,1169,1283,4,0,1
https://immovlan.be/en/detail/villa/for-sale/7822/isieres/vbd88851,7822,Isières,House,villa,249000,for sale,3,141,,0,1,0,,1,,,,,1
https://immovlan.be/en/detail/residence/for-sale/1300/wavre/vbd56349,1300,Wavre,House,residence,495000,for sale,4,180,2,,,1,20,1,100,190,2,,3
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vwd16570,1080,Sint-Jans-Molenbeek,Apartment,apartment,475000,for sale,4,180,2,,,1,21,,,,2,,2
https://immovlan.be/en/detail/residence/for-sale/3700/tongeren/rbu61318,3700,Tongeren,House,residence,575000,for sale,7,391,,,,1,,1,,312,2,,
https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbd89667,6700,Arlon,House,residence,625000,for sale,4,336,,,,1,,1,2000,2125,,1,1
https://immovlan.be/en/detail/residence/for-sale/7170/la-hestre/vbd91447,7170,La,House,residence,169999,for sale,2,100,3,0,,1,,1,,,2,0,1
https://immovlan.be/en/detail/residence/for-sale/1060/sint-gillis/vbd33551,1060,Sint-Gillis,House,residence,875000,for sale,3,229,2,1,,1,25,1,15,70,2,,2
https://immovlan.be/en/detail/residence/for-sale/8600/diksmuide/rbu98786,8600,Diksmuide,House,residence,349000,for sale,6,324,,,,1,,1,,667,3,,1
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd85467,1200,Sint-Lambrechts-Woluwe,Apartment,apartment,767500,for sale,3,133,,,0,1,13,0,,,2,,4
https://immovlan.be/en/detail/residence/for-sale/8560/wevelgem/rbv37817,8560,Wevelgem,House,residence,99000,for sale,3,76,,0,,0,,1,135,181,2,,0
https://immovlan.be/en/detail/apartment/for-sale/1150/sint-pieters-woluwe/vbc80609,1150,Sint-Pieters-Woluwe,Apartment,apartment,750000,for sale,3,230,2,0,,1,53,1,100,,3,0,1
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd46333,1080,Sint-Jans-Molenbeek,Apartment,apartment,260000,for sale,3,135,,0,,1,3,0,,,,,0
https://immovlan.be/en/detail/residence/for-sale/2275/poederlee/rbv30088,2275,Poederlee,House,residence,325000,for sale,2,147,,0,,1,,1,,535,4,,0
https://immovlan.be/en/detail/apartment/for-sale/1090/jette/rbu90354,1090,Jette,Apartment,apartment,190000,for sale,1,66,,0,,1,2,0,,,,,1
https://immovlan.be/en/detail/apartment/for-sale/1300/wavre/vbd39942,1300,Wavre,Apartment,apartment,290000,for sale,2,105,3,0,,1,,0,,,2,0,2
https://immovlan.be/en/detail/studio/for-sale/1000/brussels/vbd85434,1000,Brussels,Apartment,studio,390000,for sale,,49,,,0,1,31,0,,,2,,4
https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbd93261,1050,Elsene,House,residence,580000,for sale,6,210,,,,0,,0,,,2,,0
https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbd90798,6700,Arlon,Apartment,apartment,319000,for sale,2,70,,,,1,7,0,,,,,1
https://immovlan.be/en/detail/residence/for-sale/7340/colfontaine/vbd91031,7340,Colfontaine,House,residence,190000,for sale,3,162,,,,,,1,180,235,3,,1
https://immovlan.be/en/detail/residence/for-sale/3970/leopoldsburg/rbv29681,3970,Leopoldsburg,House,residence,230000,for sale,3,182,,0,,1,,1,,234,2,,0
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/rbu74525,1000,Brussels,Apartment,apartment,220000,for sale,1,57,,1,,1,3,0,,,2,,1
https://immovlan.be/en/detail/apartment/for-sale/1190/vorst/vbd20571,1190,Vorst,Apartment,apartment,458000,for sale,3,110,,0,,1,5,0,,,3,0,2
https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd71590,1090,Jette,Apartment,apartment,199000,for sale,2,85,2,0,1,1,8,0,,,2,0,0
https://immovlan.be/en/detail/residence/for-sale/9120/beveren/rbv28902,9120,Beveren,House,residence,274900,for sale,2,121,,,,0,,1,225,424,,,0
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vaz65239,1000,Brussels,Apartment,apartment,340000,for sale,2,,,0,,1,,0,,,4,,4
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85342,1180,Ukkel,Apartment,apartment,505000,for sale,2,111,,,0,1,9,0,,,2,,4
https://immovlan.be/en/detail/apartment/for-sale/5020/temploux/vbd92668,5020,Temploux,Apartment,apartment,350000,for sale,3,141,,0,,1,8,1,153,,4,,4
https://immovlan.be/en/detail/apartment/for-sale/1332/genval/vbd88130,1332,Genval,Apartment,apartment,995000,for sale,3,235,,0,,1,39,1,1200,,3,,1
